image_id,model,origin,language,ethnic_group,char_len,token_count,ttr,general_ctc,general_terms_matched,correct_ethnic_ctc,correct_ethnic_terms_matched,correct_ethnic_terms_total,confusion_terms_matched,confusion_term_rate,matched_ethnic_terms
Tibetan_0083,llama-3.2-vision-11b,western,en,Tibetan,2342,387,0.45219638242894056,0.07865168539325842,7,0.0,0,8,0,0.0,
Dong_0210,llama-3.2-vision-11b,western,en,Dong,2313,341,0.4838709677419355,0.20224719101123595,18,0.0,0,4,0,0.0,
Tibetan_0420,llama-3.2-vision-11b,western,en,Tibetan,2813,461,0.403470715835141,0.11235955056179775,10,0.0,0,8,0,0.0,
Miao_0438,llama-3.2-vision-11b,western,en,Miao,3328,529,0.3591682419659735,0.12359550561797752,11,0.0,0,3,0,0.0,
Tibetan_0164,llama-3.2-vision-11b,western,en,Tibetan,2748,451,0.41019955654101997,0.12359550561797752,11,0.0,0,8,0,0.0,
Li_0083,llama-3.2-vision-11b,western,en,Li,2886,421,0.43942992874109266,0.15730337078651685,14,0.0,0,4,0,0.0,
Li_0516,llama-3.2-vision-11b,western,en,Li,2824,415,0.41686746987951806,0.16853932584269662,15,0.0,0,4,0,0.0,
Yi_0597,llama-3.2-vision-11b,western,en,Yi,2723,432,0.4699074074074074,0.15730337078651685,14,0.0,0,4,0,0.0,
Tibetan_0454,llama-3.2-vision-11b,western,en,Tibetan,2782,451,0.36807095343680707,0.1348314606741573,12,0.125,1,8,0,0.0,coral
Dong_0540,llama-3.2-vision-11b,western,en,Dong,3287,501,0.33532934131736525,0.15730337078651685,14,0.0,0,4,1,0.05263157894736842,
Yi_0549,llama-3.2-vision-11b,western,en,Yi,2584,416,0.4423076923076923,0.1348314606741573,12,0.0,0,4,0,0.0,
Miao_0427,llama-3.2-vision-11b,western,en,Miao,2621,386,0.43005181347150256,0.15730337078651685,14,0.0,0,3,0,0.0,
Miao_0105,llama-3.2-vision-11b,western,en,Miao,2458,376,0.4148936170212766,0.12359550561797752,11,0.0,0,3,0,0.0,
Miao_0516,llama-3.2-vision-11b,western,en,Miao,1740,269,0.49814126394052044,0.1348314606741573,12,0.0,0,3,0,0.0,
Li_0213,llama-3.2-vision-11b,western,en,Li,1326,206,0.4854368932038835,0.1348314606741573,12,0.0,0,4,0,0.0,
Dong_0507,llama-3.2-vision-11b,western,en,Dong,3289,495,0.4080808080808081,0.15730337078651685,14,0.0,0,4,0,0.0,
Miao_0003,llama-3.2-vision-11b,western,en,Miao,2835,445,0.3393258426966292,0.15730337078651685,14,0.0,0,3,0,0.0,
Li_0313,llama-3.2-vision-11b,western,en,Li,2777,454,0.33259911894273125,0.1348314606741573,12,0.0,0,4,0,0.0,
Tibetan_0003,llama-3.2-vision-11b,western,en,Tibetan,2929,471,0.4309978768577495,0.19101123595505617,17,0.25,2,8,0,0.0,turquoise;coral
Li_0556,llama-3.2-vision-11b,western,en,Li,2822,453,0.37527593818984545,0.19101123595505617,17,0.0,0,4,0,0.0,
Miao_0164,llama-3.2-vision-11b,western,en,Miao,1561,259,0.47876447876447875,0.1348314606741573,12,0.0,0,3,0,0.0,
Miao_0136,llama-3.2-vision-11b,western,en,Miao,2410,370,0.4486486486486487,0.15730337078651685,14,0.0,0,3,0,0.0,
Yi_0213,llama-3.2-vision-11b,western,en,Yi,2802,447,0.3982102908277405,0.11235955056179775,10,0.0,0,4,0,0.0,
Miao_0078,llama-3.2-vision-11b,western,en,Miao,3100,518,0.33976833976833976,0.14606741573033707,13,0.0,0,3,0,0.0,
Li_0073,llama-3.2-vision-11b,western,en,Li,2852,452,0.39601769911504425,0.19101123595505617,17,0.0,0,4,0,0.0,
Tibetan_0438,llama-3.2-vision-11b,western,en,Tibetan,3144,471,0.3970276008492569,0.1348314606741573,12,0.0,0,8,0,0.0,
Dong_0164,llama-3.2-vision-11b,western,en,Dong,2955,482,0.36099585062240663,0.20224719101123595,18,0.0,0,4,0,0.0,
Li_0589,llama-3.2-vision-11b,western,en,Li,3497,542,0.38191881918819187,0.15730337078651685,14,0.0,0,4,0,0.0,
Yi_0305,llama-3.2-vision-11b,western,en,Yi,2581,418,0.42105263157894735,0.19101123595505617,17,0.0,0,4,0,0.0,
Miao_0007,llama-3.2-vision-11b,western,en,Miao,3145,500,0.384,0.21348314606741572,19,0.0,0,3,0,0.0,
Li_0365,llama-3.2-vision-11b,western,en,Li,2794,456,0.3706140350877193,0.1348314606741573,12,0.0,0,4,0,0.0,
Dong_0166,llama-3.2-vision-11b,western,en,Dong,2621,425,0.4047058823529412,0.12359550561797752,11,0.0,0,4,0,0.0,
Li_0061,llama-3.2-vision-11b,western,en,Li,2285,380,0.46578947368421053,0.12359550561797752,11,0.0,0,4,0,0.0,
Dong_0369,llama-3.2-vision-11b,western,en,Dong,2419,393,0.39185750636132316,0.20224719101123595,18,0.0,0,4,0,0.0,
Dong_0213,llama-3.2-vision-11b,western,en,Dong,2482,390,0.48205128205128206,0.19101123595505617,17,0.0,0,4,0,0.0,
Miao_0071,llama-3.2-vision-11b,western,en,Miao,599,104,0.5576923076923077,0.02247191011235955,2,0.0,0,3,0,0.0,
Dong_0562,llama-3.2-vision-11b,western,en,Dong,2763,411,0.4306569343065693,0.15730337078651685,14,0.0,0,4,0,0.0,
Miao_0079,llama-3.2-vision-11b,western,en,Miao,2660,414,0.32608695652173914,0.16853932584269662,15,0.0,0,3,0,0.0,
Yi_0433,llama-3.2-vision-11b,western,en,Yi,3631,574,0.39198606271777003,0.19101123595505617,17,0.0,0,4,0,0.0,
Dong_0260,llama-3.2-vision-11b,western,en,Dong,2915,450,0.3933333333333333,0.16853932584269662,15,0.0,0,4,0,0.0,
Miao_0556,llama-3.2-vision-11b,western,en,Miao,1887,301,0.4318936877076412,0.1348314606741573,12,0.0,0,3,0,0.0,
Miao_0562,llama-3.2-vision-11b,western,en,Miao,2826,445,0.36179775280898874,0.15730337078651685,14,0.0,0,3,0,0.0,
Dong_0597,llama-3.2-vision-11b,western,en,Dong,2502,405,0.4148148148148148,0.19101123595505617,17,0.0,0,4,0,0.0,
Miao_0536,llama-3.2-vision-11b,western,en,Miao,2316,369,0.4010840108401084,0.20224719101123595,18,0.0,0,3,0,0.0,
Miao_0177,llama-3.2-vision-11b,western,en,Miao,3226,513,0.3664717348927875,0.14606741573033707,13,0.0,0,3,0,0.0,
Yi_0073,llama-3.2-vision-11b,western,en,Yi,2603,426,0.38967136150234744,0.16853932584269662,15,0.0,0,4,0,0.0,
Dong_0285,llama-3.2-vision-11b,western,en,Dong,3228,510,0.3392156862745098,0.1348314606741573,12,0.0,0,4,0,0.0,
Li_0031,llama-3.2-vision-11b,western,en,Li,1478,243,0.51440329218107,0.11235955056179775,10,0.0,0,4,0,0.0,
Dong_0183,llama-3.2-vision-11b,western,en,Dong,2596,382,0.4424083769633508,0.16853932584269662,15,0.0,0,4,0,0.0,
Dong_0031,llama-3.2-vision-11b,western,en,Dong,2090,335,0.41492537313432837,0.15730337078651685,14,0.0,0,4,0,0.0,
Yi_0330,llama-3.2-vision-11b,western,en,Yi,2635,418,0.42822966507177035,0.1797752808988764,16,0.0,0,4,0,0.0,
Tibetan_0166,llama-3.2-vision-11b,western,en,Tibetan,2056,327,0.48623853211009177,0.15730337078651685,14,0.0,0,8,0,0.0,
Dong_0078,llama-3.2-vision-11b,western,en,Dong,2535,410,0.40487804878048783,0.1348314606741573,12,0.0,0,4,0,0.0,
Miao_0185,llama-3.2-vision-11b,western,en,Miao,2210,345,0.4434782608695652,0.20224719101123595,18,0.0,0,3,0,0.0,
Yi_0285,llama-3.2-vision-11b,western,en,Yi,3118,484,0.4132231404958678,0.1797752808988764,16,0.0,0,4,0,0.0,
Dong_0077,llama-3.2-vision-11b,western,en,Dong,2548,413,0.4019370460048426,0.1797752808988764,16,0.0,0,4,0,0.0,
Li_0056,llama-3.2-vision-11b,western,en,Li,2226,368,0.4266304347826087,0.1797752808988764,16,0.0,0,4,0,0.0,
Tibetan_0185,llama-3.2-vision-11b,western,en,Tibetan,2913,482,0.3817427385892116,0.20224719101123595,18,0.125,1,8,0,0.0,coral
Yi_0557,llama-3.2-vision-11b,western,en,Yi,2248,365,0.410958904109589,0.1348314606741573,12,0.0,0,4,0,0.0,
Dong_0438,llama-3.2-vision-11b,western,en,Dong,2667,403,0.3920595533498759,0.11235955056179775,10,0.0,0,4,0,0.0,
Yi_0516,llama-3.2-vision-11b,western,en,Yi,2969,451,0.4700665188470067,0.16853932584269662,15,0.0,0,4,0,0.0,
Yi_0007,llama-3.2-vision-11b,western,en,Yi,2747,438,0.3767123287671233,0.15730337078651685,14,0.0,0,4,0,0.0,
Dong_0073,llama-3.2-vision-11b,western,en,Dong,2656,437,0.39359267734553777,0.1348314606741573,12,0.0,0,4,0,0.0,
Dong_0470,llama-3.2-vision-11b,western,en,Dong,2567,403,0.37220843672456577,0.1348314606741573,12,0.0,0,4,0,0.0,
Yi_0556,llama-3.2-vision-11b,western,en,Yi,2564,412,0.470873786407767,0.19101123595505617,17,0.0,0,4,0,0.0,
Li_0079,llama-3.2-vision-11b,western,en,Li,2367,373,0.46112600536193027,0.20224719101123595,18,0.0,0,4,0,0.0,
Dong_0516,llama-3.2-vision-11b,western,en,Dong,3272,525,0.41333333333333333,0.20224719101123595,18,0.0,0,4,0,0.0,
Li_0166,llama-3.2-vision-11b,western,en,Li,2688,418,0.44019138755980863,0.1348314606741573,12,0.0,0,4,0,0.0,
Yi_0211,llama-3.2-vision-11b,western,en,Yi,2946,480,0.36666666666666664,0.16853932584269662,15,0.0,0,4,0,0.0,
Li_0185,llama-3.2-vision-11b,western,en,Li,3037,462,0.4025974025974026,0.12359550561797752,11,0.0,0,4,0,0.0,
Li_0370,llama-3.2-vision-11b,western,en,Li,2274,369,0.46070460704607047,0.15730337078651685,14,0.0,0,4,0,0.0,
Li_0538,llama-3.2-vision-11b,western,en,Li,2092,328,0.4725609756097561,0.16853932584269662,15,0.0,0,4,0,0.0,
Tibetan_0375,llama-3.2-vision-11b,western,en,Tibetan,3487,541,0.38817005545286504,0.11235955056179775,10,0.25,2,8,0,0.0,turquoise;coral
Li_0427,llama-3.2-vision-11b,western,en,Li,1537,257,0.5214007782101168,0.12359550561797752,11,0.0,0,4,0,0.0,
Li_0025,llama-3.2-vision-11b,western,en,Li,2764,413,0.4116222760290557,0.15730337078651685,14,0.0,0,4,0,0.0,
Tibetan_0317,llama-3.2-vision-11b,western,en,Tibetan,3276,523,0.390057361376673,0.19101123595505617,17,0.0,0,8,0,0.0,
Tibetan_0236,llama-3.2-vision-11b,western,en,Tibetan,2179,348,0.48563218390804597,0.12359550561797752,11,0.25,2,8,0,0.0,turquoise;coral
Li_0281,llama-3.2-vision-11b,western,en,Li,2952,470,0.37446808510638296,0.1348314606741573,12,0.0,0,4,0,0.0,
Yi_0182,llama-3.2-vision-11b,western,en,Yi,2879,438,0.454337899543379,0.1348314606741573,12,0.0,0,4,0,0.0,
Miao_0538,llama-3.2-vision-11b,western,en,Miao,2073,342,0.4444444444444444,0.15730337078651685,14,0.0,0,3,0,0.0,
Yi_0592,llama-3.2-vision-11b,western,en,Yi,1345,208,0.5673076923076923,0.14606741573033707,13,0.0,0,4,0,0.0,
Li_0030,llama-3.2-vision-11b,western,en,Li,2649,401,0.38902743142144636,0.14606741573033707,13,0.0,0,4,0,0.0,
Tibetan_0071,llama-3.2-vision-11b,western,en,Tibetan,2023,330,0.5,0.16853932584269662,15,0.125,1,8,0,0.0,turquoise
Dong_0590,llama-3.2-vision-11b,western,en,Dong,2312,386,0.37305699481865284,0.0898876404494382,8,0.0,0,4,0,0.0,
Miao_0056,llama-3.2-vision-11b,western,en,Miao,3258,500,0.374,0.15730337078651685,14,0.0,0,3,0,0.0,
Li_0082,llama-3.2-vision-11b,western,en,Li,2040,327,0.5076452599388379,0.14606741573033707,13,0.0,0,4,0,0.0,
Yi_0301,llama-3.2-vision-11b,western,en,Yi,2674,407,0.3857493857493858,0.14606741573033707,13,0.0,0,4,0,0.0,
Tibetan_0538,llama-3.2-vision-11b,western,en,Tibetan,2391,389,0.4267352185089974,0.15730337078651685,14,0.0,0,8,0,0.0,
Yi_0111,llama-3.2-vision-11b,western,en,Yi,2984,477,0.3836477987421384,0.1348314606741573,12,0.0,0,4,0,0.0,
Miao_0424,llama-3.2-vision-11b,western,en,Miao,2925,438,0.4726027397260274,0.24719101123595505,22,0.0,0,3,0,0.0,
Li_0350,llama-3.2-vision-11b,western,en,Li,3519,569,0.36906854130052724,0.11235955056179775,10,0.0,0,4,0,0.0,
Miao_0064,llama-3.2-vision-11b,western,en,Miao,2605,382,0.47643979057591623,0.14606741573033707,13,0.0,0,3,0,0.0,
Li_0183,llama-3.2-vision-11b,western,en,Li,3836,625,0.3552,0.19101123595505617,17,0.0,0,4,0,0.0,
Dong_0061,llama-3.2-vision-11b,western,en,Dong,3154,526,0.3574144486692015,0.16853932584269662,15,0.0,0,4,0,0.0,
Li_0102,llama-3.2-vision-11b,western,en,Li,2514,399,0.43859649122807015,0.1348314606741573,12,0.0,0,4,0,0.0,
Tibetan_0590,llama-3.2-vision-11b,western,en,Tibetan,3248,509,0.381139489194499,0.14606741573033707,13,0.0,0,8,0,0.0,
Yi_0590,llama-3.2-vision-11b,western,en,Yi,2814,449,0.35412026726057905,0.12359550561797752,11,0.0,0,4,0,0.0,
Dong_0362,llama-3.2-vision-11b,western,en,Dong,3248,515,0.3883495145631068,0.15730337078651685,14,0.0,0,4,0,0.0,
Miao_0183,llama-3.2-vision-11b,western,en,Miao,1986,316,0.43037974683544306,0.16853932584269662,15,0.0,0,3,0,0.0,
Li_0071,llama-3.2-vision-11b,western,en,Li,2599,414,0.45652173913043476,0.1348314606741573,12,0.0,0,4,0,0.0,
Li_0537,llama-3.2-vision-11b,western,en,Li,2777,439,0.44419134396355353,0.16853932584269662,15,0.0,0,4,0,0.0,
Li_0084,llama-3.2-vision-11b,western,en,Li,2914,456,0.4100877192982456,0.1797752808988764,16,0.0,0,4,0,0.0,
Miao_0557,llama-3.2-vision-11b,western,en,Miao,2875,430,0.40232558139534885,0.1348314606741573,12,0.0,0,3,0,0.0,
Dong_0430,llama-3.2-vision-11b,western,en,Dong,3112,506,0.37549407114624506,0.1797752808988764,16,0.0,0,4,0,0.0,
Yi_0560,llama-3.2-vision-11b,western,en,Yi,2801,445,0.4,0.20224719101123595,18,0.0,0,4,0,0.0,
Tibetan_0138,llama-3.2-vision-11b,western,en,Tibetan,1803,285,0.4842105263157895,0.12359550561797752,11,0.0,0,8,0,0.0,
Miao_0246,llama-3.2-vision-11b,western,en,Miao,3165,478,0.3284518828451883,0.1797752808988764,16,0.0,0,3,0,0.0,
Li_0087,llama-3.2-vision-11b,western,en,Li,2713,424,0.38443396226415094,0.15730337078651685,14,0.0,0,4,0,0.0,
Tibetan_0056,llama-3.2-vision-11b,western,en,Tibetan,3198,502,0.40239043824701193,0.14606741573033707,13,0.125,1,8,0,0.0,coral
Miao_0084,llama-3.2-vision-11b,western,en,Miao,2831,440,0.40454545454545454,0.19101123595505617,17,0.0,0,3,0,0.0,
Miao_0357,llama-3.2-vision-11b,western,en,Miao,2371,393,0.3511450381679389,0.15730337078651685,14,0.0,0,3,0,0.0,
Tibetan_0592,llama-3.2-vision-11b,western,en,Tibetan,1954,322,0.4813664596273292,0.11235955056179775,10,0.0,0,8,0,0.0,
Tibetan_0084,llama-3.2-vision-11b,western,en,Tibetan,3175,500,0.398,0.1348314606741573,12,0.0,0,8,0,0.0,
Miao_0540,llama-3.2-vision-11b,western,en,Miao,3300,520,0.38269230769230766,0.1348314606741573,12,0.0,0,3,0,0.0,
Tibetan_0556,llama-3.2-vision-11b,western,en,Tibetan,1888,307,0.501628664495114,0.11235955056179775,10,0.0,0,8,0,0.0,
Miao_0193,llama-3.2-vision-11b,western,en,Miao,2293,359,0.4401114206128134,0.1797752808988764,16,0.0,0,3,0,0.0,
Tibetan_0599,llama-3.2-vision-11b,western,en,Tibetan,2651,416,0.41586538461538464,0.14606741573033707,13,0.0,0,8,0,0.0,
Miao_0430,llama-3.2-vision-11b,western,en,Miao,2901,451,0.3835920177383592,0.16853932584269662,15,0.0,0,3,0,0.0,
Dong_0133,llama-3.2-vision-11b,western,en,Dong,3228,530,0.36792452830188677,0.20224719101123595,18,0.0,0,4,0,0.0,
Li_0229,llama-3.2-vision-11b,western,en,Li,2579,417,0.4052757793764988,0.1348314606741573,12,0.0,0,4,0,0.0,
Li_0276,llama-3.2-vision-11b,western,en,Li,3239,513,0.32943469785575047,0.1348314606741573,12,0.0,0,4,0,0.0,
Tibetan_0549,llama-3.2-vision-11b,western,en,Tibetan,2936,465,0.3741935483870968,0.14606741573033707,13,0.0,0,8,0,0.0,
Miao_0025,llama-3.2-vision-11b,western,en,Miao,3628,554,0.3953068592057762,0.1797752808988764,16,0.0,0,3,0,0.0,
Yi_0276,llama-3.2-vision-11b,western,en,Yi,2936,466,0.4313304721030043,0.12359550561797752,11,0.0,0,4,0,0.0,
Miao_0156,llama-3.2-vision-11b,western,en,Miao,2915,450,0.43777777777777777,0.19101123595505617,17,0.0,0,3,0,0.0,
Dong_0196,llama-3.2-vision-11b,western,en,Dong,3302,534,0.35767790262172283,0.15730337078651685,14,0.0,0,4,0,0.0,
Li_0119,llama-3.2-vision-11b,western,en,Li,3073,489,0.3885480572597137,0.16853932584269662,15,0.0,0,4,0,0.0,
Dong_0211,llama-3.2-vision-11b,western,en,Dong,2775,435,0.3839080459770115,0.15730337078651685,14,0.0,0,4,0,0.0,
Yi_0133,llama-3.2-vision-11b,western,en,Yi,3085,475,0.37684210526315787,0.15730337078651685,14,0.0,0,4,0,0.0,
Dong_0011,llama-3.2-vision-11b,western,en,Dong,2630,407,0.43243243243243246,0.15730337078651685,14,0.0,0,4,0,0.0,
Tibetan_0077,llama-3.2-vision-11b,western,en,Tibetan,2738,432,0.4236111111111111,0.15730337078651685,14,0.25,2,8,0,0.0,turquoise;coral
Tibetan_0474,llama-3.2-vision-11b,western,en,Tibetan,3171,498,0.3895582329317269,0.14606741573033707,13,0.125,1,8,0,0.0,coral
Tibetan_0442,llama-3.2-vision-11b,western,en,Tibetan,2597,409,0.4132029339853301,0.16853932584269662,15,0.0,0,8,0,0.0,
Li_0138,llama-3.2-vision-11b,western,en,Li,2429,391,0.4040920716112532,0.16853932584269662,15,0.0,0,4,0,0.0,
Li_0246,llama-3.2-vision-11b,western,en,Li,2431,381,0.3779527559055118,0.10112359550561797,9,0.0,0,4,0,0.0,
Li_0239,llama-3.2-vision-11b,western,en,Li,2362,389,0.4138817480719794,0.07865168539325842,7,0.0,0,4,0,0.0,
Tibetan_0301,llama-3.2-vision-11b,western,en,Tibetan,2791,447,0.3579418344519016,0.12359550561797752,11,0.0,0,8,0,0.0,
Li_0074,llama-3.2-vision-11b,western,en,Li,2802,442,0.38687782805429866,0.14606741573033707,13,0.0,0,4,0,0.0,
Yi_0491,llama-3.2-vision-11b,western,en,Yi,4125,650,0.33076923076923076,0.14606741573033707,13,0.0,0,4,0,0.0,
Dong_0056,llama-3.2-vision-11b,western,en,Dong,2794,427,0.4098360655737705,0.16853932584269662,15,0.0,0,4,0,0.0,
Tibetan_0287,llama-3.2-vision-11b,western,en,Tibetan,2119,367,0.38419618528610355,0.1348314606741573,12,0.0,0,8,0,0.0,
Li_0078,llama-3.2-vision-11b,western,en,Li,2561,406,0.4630541871921182,0.20224719101123595,18,0.0,0,4,0,0.0,
Dong_0427,llama-3.2-vision-11b,western,en,Dong,3125,508,0.4153543307086614,0.20224719101123595,18,0.0,0,4,0,0.0,
Dong_0442,llama-3.2-vision-11b,western,en,Dong,3500,563,0.3747779751332149,0.19101123595505617,17,0.0,0,4,0,0.0,
Tibetan_0370,llama-3.2-vision-11b,western,en,Tibetan,2633,428,0.441588785046729,0.12359550561797752,11,0.125,1,8,0,0.0,coral
Li_0590,llama-3.2-vision-11b,western,en,Li,2125,345,0.4144927536231884,0.16853932584269662,15,0.0,0,4,0,0.0,
Yi_0317,llama-3.2-vision-11b,western,en,Yi,2658,400,0.4925,0.14606741573033707,13,0.0,0,4,0,0.0,
Miao_0229,llama-3.2-vision-11b,western,en,Miao,3586,546,0.2838827838827839,0.16853932584269662,15,0.0,0,3,0,0.0,
Yi_0430,llama-3.2-vision-11b,western,en,Yi,2061,327,0.45871559633027525,0.12359550561797752,11,0.0,0,4,0,0.0,
Li_0413,llama-3.2-vision-11b,western,en,Li,3402,546,0.4010989010989011,0.19101123595505617,17,0.0,0,4,0,0.0,
Miao_0012,llama-3.2-vision-11b,western,en,Miao,3009,485,0.31958762886597936,0.1797752808988764,16,0.0,0,3,0,0.0,
Yi_0031,llama-3.2-vision-11b,western,en,Yi,2475,374,0.42245989304812837,0.12359550561797752,11,0.0,0,4,0,0.0,
Li_0474,llama-3.2-vision-11b,western,en,Li,3033,483,0.37681159420289856,0.15730337078651685,14,0.0,0,4,0,0.0,
Tibetan_0061,llama-3.2-vision-11b,western,en,Tibetan,3401,508,0.3543307086614173,0.12359550561797752,11,0.0,0,8,0,0.0,
Li_0105,llama-3.2-vision-11b,western,en,Li,2251,351,0.4301994301994302,0.1348314606741573,12,0.0,0,4,0,0.0,
Yi_0105,llama-3.2-vision-11b,western,en,Yi,3467,541,0.3678373382624769,0.16853932584269662,15,0.0,0,4,0,0.0,
Miao_0219,llama-3.2-vision-11b,western,en,Miao,2851,457,0.3741794310722101,0.1348314606741573,12,0.0,0,3,0,0.0,
Li_0597,llama-3.2-vision-11b,western,en,Li,2426,358,0.40782122905027934,0.16853932584269662,15,0.0,0,4,0,0.0,
Tibetan_0082,llama-3.2-vision-11b,western,en,Tibetan,2364,383,0.4308093994778068,0.1348314606741573,12,0.0,0,8,0,0.0,
Dong_0229,llama-3.2-vision-11b,western,en,Dong,3024,473,0.38054968287526425,0.14606741573033707,13,0.0,0,4,0,0.0,
Li_0571,llama-3.2-vision-11b,western,en,Li,2220,347,0.47262247838616717,0.19101123595505617,17,0.0,0,4,0,0.0,
Miao_0276,llama-3.2-vision-11b,western,en,Miao,2746,415,0.4530120481927711,0.1797752808988764,16,0.0,0,3,0,0.0,
Yi_0507,llama-3.2-vision-11b,western,en,Yi,3171,470,0.37872340425531914,0.15730337078651685,14,0.0,0,4,0,0.0,
Dong_0012,llama-3.2-vision-11b,western,en,Dong,2753,438,0.3881278538812785,0.12359550561797752,11,0.0,0,4,0,0.0,
Yi_0470,llama-3.2-vision-11b,western,en,Yi,2612,431,0.3805104408352668,0.14606741573033707,13,0.0,0,4,0,0.0,
Li_0536,llama-3.2-vision-11b,western,en,Li,2973,471,0.37791932059447986,0.15730337078651685,14,0.0,0,4,0,0.0,
Li_0362,llama-3.2-vision-11b,western,en,Li,2836,450,0.3933333333333333,0.15730337078651685,14,0.0,0,4,0,0.0,
Miao_0566,llama-3.2-vision-11b,western,en,Miao,2247,358,0.4273743016759777,0.12359550561797752,11,0.0,0,3,0,0.0,
Miao_0474,llama-3.2-vision-11b,western,en,Miao,2662,409,0.42053789731051344,0.2247191011235955,20,0.0,0,3,0,0.0,
Tibetan_0285,llama-3.2-vision-11b,western,en,Tibetan,2194,354,0.4406779661016949,0.15730337078651685,14,0.0,0,8,0,0.0,
Miao_0413,llama-3.2-vision-11b,western,en,Miao,2728,428,0.4369158878504673,0.16853932584269662,15,0.0,0,3,0,0.0,
Tibetan_0249,llama-3.2-vision-11b,western,en,Tibetan,1870,303,0.44554455445544555,0.14606741573033707,13,0.0,0,8,0,0.0,
Tibetan_0156,llama-3.2-vision-11b,western,en,Tibetan,2208,350,0.42857142857142855,0.14606741573033707,13,0.25,2,8,0,0.0,turquoise;coral
Tibetan_0281,llama-3.2-vision-11b,western,en,Tibetan,3338,539,0.3580705009276438,0.1348314606741573,12,0.0,0,8,0,0.0,
Miao_0074,llama-3.2-vision-11b,western,en,Miao,1256,210,0.5,0.07865168539325842,7,0.0,0,3,0,0.0,
Li_0540,llama-3.2-vision-11b,western,en,Li,2836,458,0.4039301310043668,0.15730337078651685,14,0.0,0,4,0,0.0,
Tibetan_0566,llama-3.2-vision-11b,western,en,Tibetan,3055,487,0.35523613963039014,0.1348314606741573,12,0.0,0,8,0,0.0,
Miao_0597,llama-3.2-vision-11b,western,en,Miao,3000,466,0.4012875536480687,0.19101123595505617,17,0.0,0,3,0,0.0,
Yi_0185,llama-3.2-vision-11b,western,en,Yi,3643,556,0.35611510791366907,0.20224719101123595,18,0.0,0,4,0,0.0,
Miao_0087,llama-3.2-vision-11b,western,en,Miao,2570,391,0.36061381074168797,0.11235955056179775,10,0.0,0,3,0,0.0,
Li_0438,llama-3.2-vision-11b,western,en,Li,2742,436,0.3967889908256881,0.1348314606741573,12,0.0,0,4,0,0.0,
Yi_0003,llama-3.2-vision-11b,western,en,Yi,2964,470,0.3893617021276596,0.14606741573033707,13,0.0,0,4,0,0.0,
Miao_0211,llama-3.2-vision-11b,western,en,Miao,2703,421,0.37054631828978624,0.1348314606741573,12,0.0,0,3,0,0.0,
Yi_0025,llama-3.2-vision-11b,western,en,Yi,2899,455,0.3758241758241758,0.21348314606741572,19,0.0,0,4,0,0.0,
Tibetan_0313,llama-3.2-vision-11b,western,en,Tibetan,1737,291,0.436426116838488,0.12359550561797752,11,0.0,0,8,0,0.0,
Miao_0547,llama-3.2-vision-11b,western,en,Miao,2940,471,0.3503184713375796,0.1797752808988764,16,0.0,0,3,0,0.0,
Tibetan_0357,llama-3.2-vision-11b,western,en,Tibetan,3073,497,0.3682092555331992,0.12359550561797752,11,0.0,0,8,0,0.0,
Miao_0260,llama-3.2-vision-11b,western,en,Miao,2617,432,0.32407407407407407,0.1348314606741573,12,0.0,0,3,0,0.0,
Tibetan_0229,llama-3.2-vision-11b,western,en,Tibetan,2675,418,0.4019138755980861,0.1348314606741573,12,0.0,0,8,0,0.0,
Tibetan_0365,llama-3.2-vision-11b,western,en,Tibetan,2993,459,0.40305010893246185,0.12359550561797752,11,0.0,0,8,0,0.0,
Li_0110,llama-3.2-vision-11b,western,en,Li,2655,395,0.4481012658227848,0.21348314606741572,19,0.0,0,4,0,0.0,
Li_0433,llama-3.2-vision-11b,western,en,Li,2813,453,0.4216335540838852,0.14606741573033707,13,0.0,0,4,0,0.0,
Tibetan_0470,llama-3.2-vision-11b,western,en,Tibetan,3817,563,0.43872113676731794,0.19101123595505617,17,0.0,0,8,0,0.0,
Yi_0083,llama-3.2-vision-11b,western,en,Yi,3163,483,0.3747412008281574,0.1797752808988764,16,0.0,0,4,0,0.0,
Yi_0219,llama-3.2-vision-11b,western,en,Yi,2764,442,0.3416289592760181,0.1797752808988764,16,0.0,0,4,0,0.0,
Yi_0427,llama-3.2-vision-11b,western,en,Yi,3418,540,0.3388888888888889,0.20224719101123595,18,0.0,0,4,0,0.0,
Yi_0536,llama-3.2-vision-11b,western,en,Yi,3068,465,0.4258064516129032,0.19101123595505617,17,0.0,0,4,0,0.0,
Miao_0258,llama-3.2-vision-11b,western,en,Miao,2828,453,0.36644591611479027,0.15730337078651685,14,0.0,0,3,0,0.0,
Tibetan_0119,llama-3.2-vision-11b,western,en,Tibetan,2770,445,0.4134831460674157,0.14606741573033707,13,0.0,0,8,1,0.06666666666666667,
Li_0549,llama-3.2-vision-11b,western,en,Li,2528,399,0.43859649122807015,0.16853932584269662,15,0.0,0,4,0,0.0,
Li_0133,llama-3.2-vision-11b,western,en,Li,2575,408,0.4117647058823529,0.20224719101123595,18,0.0,0,4,0,0.0,
Li_0012,llama-3.2-vision-11b,western,en,Li,2431,402,0.4552238805970149,0.19101123595505617,17,0.0,0,4,0,0.0,
Miao_0138,llama-3.2-vision-11b,western,en,Miao,3052,471,0.4607218683651805,0.1797752808988764,16,0.0,0,3,0,0.0,
